sephora_id,order_number,atg_order_number,purchase_date,product_sk,sku_number,store_number,discount_amount,transaction_type,currency_code,void_flag,dotcom_guest_flag,brand_name,sample_sku_code,csr_id,standard_sample_flag,total_sales_local_amount,gross_units,product_category,merch_code,country_origin,mplus_flag,transaction_number,transaction_sequence_number,shipped_date,department_number,department_name,hazmat_flag,gift_flag,dt,release_date,received_date,purchase_year,purchase_month,channel_type
1022306010,086810262300000007938600003,,2020-10-04,40926276,1802420,1116,-6.25,S,US,N,null,SOL DE JANEIRO,,null,null,13.75,1,Bath & Body,,,,79386,1,2020-10-04,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40938081,1919497,196,0,S,US,N,null,"ARMANI, GIORGIO",,null,null,64,1,Foundation,,,,80369,11,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031774990,086790249900000001335500001,,2020-10-02,40965220,2191252,928,0,S,US,N,null,MILK MAKE UP,,null,null,15,1,Mini Size,,,,13355,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40982561,2361012,196,0,S,US,N,null,ANASTASIA,,null,null,15,1,Mini Size,,,,80369,5,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031774990,086790249900000001335500001,,2020-10-02,40928185,1820620,928,0,S,US,N,null,BENEFIT,,null,null,24,1,Eyebrow,,,,13355,3,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40929893,1837962,196,0,S,US,N,null,CHANEL,,null,null,135,1,Perfume,,,,80369,4,2020-10-02,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031774990,086790249900000001335500001,,2020-10-02,157237,870675,928,0,S,US,N,null,LAURA MERCIER,,null,null,28,1,Setting Spray & Powder,,,,13355,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40974511,2282937,196,0,S,US,N,null,SEPHORA SKINCARE,,null,null,5.5,1,Face Masks,,,,80369,17,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031774990,086790249900000001335500001,,2020-10-02,40974267,2279909,928,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,14,1,Sponges & Applicators,,,,13355,4,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40971182,2249308,196,0,S,US,N,null,GUCCI,,null,null,34,1,Rollerballs & Travel Size,,,,80369,7,2020-10-02,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031774990,087070041600000000905700003,null,2020-10-30,40916348,1702950,78,-4,S,US,N,null,MAKEUP ERASER,,null,null,16,1,Makeup Removers,,null,,9057,1,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40912332,1666676,196,0,S,US,N,null,YSL,,null,null,29,1,Mascara,,,,80369,10,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1087052083,086810096600000000699100061,,2020-10-04,40973789,2275782,474,0,S,US,N,null,BEAUTYBLENDER,,null,null,20,1,Sponges & Applicators,,,,6991,3,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790042000000008036900002,,2020-10-02,40974444,2282093,196,0,S,US,N,null,SEPHORA SKINCARE,,null,null,5.5,1,Sheet Masks,,,,80369,16,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1087052083,086810096600000000699100061,,2020-10-04,40972853,2266146,474,0,S,US,N,null,CLINIQUE,BI,null,null,0,1,,,,,6991,5,2020-10-04,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790047000000009527700002,,2020-10-02,40943436,1972710,320,0,S,US,N,null,MAKE UP FOR EVER,,null,null,23,1,Highlighter,,,,95277,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1087052083,086810096600000000699100061,,2020-10-04,40961897,2157659,474,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eye Palettes,,,,6991,2,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790047000000009527700002,,2020-10-02,40943463,1972983,320,0,S,US,N,null,MAKE UP FOR EVER,,null,null,2,1,Makeup Palettes,,,,95277,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1087052083,086810096600000000699100061,,2020-10-04,40945774,1996461,474,0,S,US,N,null,BECCA COSMETICS,,null,null,22,1,Makeup,,,,6991,4,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790048200000001628200004,,2020-10-02,40979922,2335198,332,0,S,US,N,null,ILIA,,null,null,28,1,Mascara,,,,16282,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1087052083,086810096600000000699100061,,2020-10-04,40964488,2184232,474,0,S,US,N,null,TATCHA,,null,null,22,1,Mini Size,,,,6991,1,2020-10-04,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790054400000006136200004,,2020-10-02,146587,748921,460,0,S,US,N,null,BARE MINERALS,,null,null,22,1,Concealer,,,,61362,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086830042600000009128200006,,2020-10-06,40979866,2334563,202,0,R,US,N,null,ILIA,,null,null,-34,-1,Lipstick,,,,91282,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790054400000006136200004,,2020-10-02,40942929,1966696,460,0,S,US,N,null,GUCCI,,null,null,34,1,Rollerballs & Travel Size,,,,61362,3,2020-10-02,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086830042600000009128200006,,2020-10-06,40979821,2334589,202,0,S,US,N,null,ILIA,,null,null,34,1,Lipstick,,,,91282,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790054400000006136200004,,2020-10-02,187599,1223437,460,0,S,US,N,null,LAURA MERCIER,,null,null,46,1,Tinted Moisturizer,,,,61362,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086830042600000009128100006,,2020-10-06,40979866,2334563,202,0,S,US,Y,null,ILIA,,null,null,34,1,Lipstick,,,,91281,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790054400000006136200004,,2020-10-02,219866,1562909,460,0,S,US,N,null,LAURA MERCIER,,null,null,44,1,Setting Spray & Powder,,,,61362,4,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086830042600000009128100006,,2020-10-06,40979866,2334563,202,0,R,US,Y,null,ILIA,,null,null,-34,-1,Lipstick,,,,91281,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790066100000008407000001,,2020-10-02,198522,1343938,454,0,S,US,N,null,BENEFIT,,null,null,25,1,Mascara,,,,84070,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086790042600000001488300003,,2020-10-02,40979866,2334563,202,0,S,US,N,null,ILIA,,null,null,34,1,Lipstick,,,,14883,3,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790066100000008407000001,,2020-10-02,40974267,2279909,454,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,14,1,Sponges & Applicators,,,,84070,2,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086790042600000001488300003,,2020-10-02,40979751,2333631,202,0,S,US,N,null,ILIA,,null,null,46,1,Tinted Moisturizer,,,,14883,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790070400000000378400004,,2020-10-02,40983283,2369031,108,0,S,US,N,null,PEACE OUT,,null,null,34,1,Face Serums,,,,3784,1,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086790042600000001488300003,,2020-10-02,40954153,2080315,202,0,S,US,N,null,ILIA,,null,null,34,1,Setting Spray & Powder,,,,14883,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790071000000009423200004,,2020-10-02,40909324,1636505,274,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Lip Gloss,,,,94232,1,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086830042600000009128000006,,2020-10-06,40979866,2334563,202,0,R,US,Y,null,ILIA,,null,null,-34,-1,Lipstick,,,,91280,1,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790072200000001425000003,,2020-10-02,40913526,1678671,132,0,S,US,N,null,ROSEBUD PERFUME COMPANY,,null,null,7,1,Lip Balms & Treatments,,,,14250,1,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,086830042600000009128000006,,2020-10-06,40979866,2334563,202,0,S,US,Y,null,ILIA,,null,null,34,1,Lipstick,,,,91280,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790072200000001425000003,,2020-10-02,40953991,2078327,132,0,S,US,N,null,ISLE OF PARADISE,,null,null,29,1,For Face,,,,14250,3,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087070042600000009517500006,null,2020-10-30,211033,1474063,202,-2.2,S,US,N,null,SEPHORA COLOR,,null,null,8.8,1,Eyeliner,,null,,95175,4,2020-10-30,40,Sephora Collection,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086790072200000001425000003,,2020-10-02,191511,1267418,132,0,S,US,N,null,ROSEBUD PERFUME COMPANY,,null,null,7,1,Lip Balms & Treatments,,,,14250,2,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087070042600000009517500006,null,2020-10-30,40923333,1773183,202,-19.6,S,US,N,null,CLEAN,,null,null,78.4,1,Perfume,,null,,95175,1,2020-10-30,20,Fragrance,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086790072200000001425000003,,2020-10-02,40976122,2299253,132,-4.95,S,US,N,null,SEPHORA ACCESSORIES,,null,null,0,1,Makeup & Travel Cases,,,,14250,4,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087070042600000009517500006,null,2020-10-30,211033,1474063,202,-2.2,S,US,N,null,SEPHORA COLOR,,null,null,8.8,1,Eyeliner,,null,,95175,3,2020-10-30,40,Sephora Collection,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086790087500000002234900001,,2020-10-02,40961810,2156560,124,-1.25,S,US,N,null,FENTY,,null,null,11.25,1,Lipstick,,,,22349,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087070042600000009517500006,null,2020-10-30,40968023,2217578,202,-3.6,S,US,N,null,KOSAS,,null,null,14.4,1,Lip Balm & Treatment,,null,,95175,2,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086790087500000002234900001,,2020-10-02,40948040,2018190,124,-1.25,S,US,N,null,FENTY,,null,null,11.25,1,Lipstick,,,,22349,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087060042600000009502300006,null,2020-10-29,40979406,2330306,202,0,S,US,N,null,FIRST AID BEAUTY LTD,BI,null,null,0,1,,,null,,95023,3,2020-10-29,97,Unclassified,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086790088300000008654800004,,2020-10-02,211001,1473743,286,0,S,US,N,null,SEPHORA COLOR,,null,null,11,1,Eyeliner,,,,86548,1,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087060042600000009502300006,null,2020-10-29,40985053,2386845,202,0,S,US,N,null,ILIA,,null,null,28,1,Eyeshadow,,null,,95023,1,2020-10-29,10,Makeup,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086790089100000001623800002,,2020-10-02,40971213,2249647,128,0,S,US,N,null,LANCOME,,null,null,59,1,Perfume,,,,16238,2,2020-10-02,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031113940,087060042600000009502300006,null,2020-10-29,40923332,1773175,202,0,S,US,N,null,CLEAN,,null,null,98,1,Perfume,,null,,95023,2,2020-10-29,20,Fragrance,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086790089100000001623800002,,2020-10-02,40967393,2211514,128,0,S,US,N,null,THE INKEY LIST,,null,null,9.99,1,Eye Creams & Treatments,,,,16238,3,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086990099500000007004400003,null,2020-10-22,40982530,2362309,492,0,R,US,N,null,RARE BEAUTY,,null,null,-20,-1,Lipstick,,null,,70044,2,2020-10-22,10,Makeup,null,null,2020-10-24-163756,null,null,2020,10,US STORE
null,086790089100000001623800002,,2020-10-02,40942579,1962612,128,0,S,US,N,null,ANASTASIA,,null,null,18,1,Lipstick,,,,16238,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086990099500000007004400003,null,2020-10-22,40948798,2025765,492,0,R,US,N,null,JACK BLACK,,null,null,-35,-1,Skincare Sets,,null,,70044,1,2020-10-22,15,Skincare,null,null,2020-10-24-163756,null,null,2020,10,US STORE
null,086790104500000004613900003,,2020-10-02,205110,1410950,120,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,46139,3,2020-10-02,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40949954,2037554,492,0,R,US,N,null,BECCA COSMETICS,,null,null,-39,-1,Setting Spray & Powder,,,,67980,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790104500000004613900003,,2020-10-02,187390,1221084,120,0,S,US,N,null,STILA COSMETICS,,null,null,22,1,Eyeliner,,,,46139,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40964771,2186641,492,0,R,US,N,null,FRESH,,null,null,-18,-1,Lip Balms & Treatments,,,,67980,2,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790104500000004613900003,,2020-10-02,40982023,2356681,120,0,S,US,N,null,HUDA BEAUTY,,null,null,27,1,Mascara,,,,46139,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40963424,2173631,492,0,S,US,N,null,FENTY,,null,null,32,1,Setting Spray & Powder,,,,67980,7,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790105600000005000400005,,2020-10-02,40932175,1860881,640,0,S,US,N,null,HUDA BEAUTY,,null,null,20,1,Lipstick,,,,50004,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40982530,2362309,492,0,S,US,N,null,RARE BEAUTY,,null,null,20,1,Lipstick,,,,67980,6,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790105600000005000400005,,2020-10-02,40942105,1958388,640,0,S,US,N,null,HUDA BEAUTY,,null,null,19,1,Lip Liner,,,,50004,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40975846,2296416,492,0,R,US,N,null,SEPHORA COLOR,,null,null,-14,-1,Lipstick,,,,67980,5,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790106800000003097700001,,2020-10-02,210177,1465301,618,0,R,US,N,null,ESTEE LAUDER,,null,null,-43,-1,Foundation,,,,30977,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40982471,2360758,492,0,R,US,N,null,CHARLOTTE TILBURY,,null,null,-34,-1,Lipstick,,,,67980,4,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790106800000003097700001,,2020-10-02,211412,1478361,618,0,S,US,N,null,NARS,,null,null,30,1,Concealer,,,,30977,4,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086790099500000006798000003,,2020-10-02,40926588,1805589,492,0,R,US,N,null,SEPHORA COLOR,,null,null,-15,-1,Lipstick,,,,67980,3,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086790106800000003097700001,,2020-10-02,40969942,2237063,618,0,R,US,N,null,YOUTH TO THE PEOPLE,,null,null,-34.2,-1,Toners,,,,30977,1,2020-10-02,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088090019,086990099500000007004500003,null,2020-10-22,40977351,2311686,492,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,70045,1,2020-10-22,97,Unclassified,null,null,2020-10-24-163756,null,null,2020,10,US STORE
null,086790106800000003097700001,,2020-10-02,183493,1177567,618,0,S,US,N,null,KVD VEGAN BEAUTY,,null,null,21,1,Eyeliner,,,,30977,3,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1021936323,087020091700000005973900004,null,2020-10-25,40942221,1959543,146,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,null,,59739,1,2020-10-25,40,Sephora Collection,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086790134000000000890800001,,2020-10-02,40945363,1991231,682,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Lip Gloss,,,,8908,1,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1042924471,087080046000000007796700001,null,2020-10-31,40914448,1687920,310,0,S,US,N,null,BARE MINERALS,,null,null,33,1,BB & CC Cream,,null,,77967,1,2020-10-31,10,Makeup,null,null,2020-11-02-160351,null,null,2020,10,US STORE
null,086790228600000004764300004,,2020-10-02,40984623,2382851,726,0,S,US,N,null,BENEFIT,,null,null,25,1,Eyebrow,,,,47643,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1065970010,087060085100000006208500003,null,2020-10-29,40966520,2203834,292,-4.9,S,US,N,null,MILK MAKE UP,,null,null,19.1,1,Mascara,,null,,62085,1,2020-10-29,10,Makeup,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086790229300000008862000002,,2020-10-02,40985318,2389567,676,0,S,US,N,null,MAKEUP BY MARIO,,null,null,48,1,Eye Palettes,,,,88620,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1065970010,087060085100000006208500003,null,2020-10-29,40980264,2339141,292,-5.1,S,US,N,null,SEPHORA ACCESSORIES,,null,null,19.9,1,False Eyelashes,,null,,62085,2,2020-10-29,40,Sephora Collection,null,null,2020-10-31-154221,null,null,2020,10,US STORE
null,086790229300000008862000002,,2020-10-02,40985301,2389559,676,0,S,US,N,null,MAKEUP BY MARIO,,null,null,48,1,Eye Palettes,,,,88620,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005446390,086950054800000006904700004,null,2020-10-18,40924788,1787613,464,0,S,US,N,null,SEPHORA COLOR,,null,null,20,1,Foundation,,null,,69047,3,2020-10-18,40,Sephora Collection,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086790229300000008862000002,,2020-10-02,40985332,2389708,676,0,S,US,N,null,MAKEUP BY MARIO,,null,null,22,1,Highlighter,,,,88620,3,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005446390,086950054800000006904700004,null,2020-10-18,40982422,2360162,464,0,S,US,N,null,TOO FACED,,null,null,40,1,Foundation,,null,,69047,1,2020-10-18,10,Makeup,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086790232500000001290600002,,2020-10-02,135777,621284,748,0,S,US,N,null,PROFUSION,OT,null,null,50,1,,GC,,,12906,1,2020-10-02,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005446390,086950054800000006904700004,null,2020-10-18,204014,1402353,464,0,S,US,N,null,URBAN DECAY,,null,null,20,1,Eyeshadow,,null,,69047,2,2020-10-18,10,Makeup,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086790249900000001324000001,,2020-10-02,40925472,1794478,928,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Mascara,,,,13240,5,2020-10-02,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005446390,086950054800000006904700004,null,2020-10-18,40977351,2311686,464,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,69047,4,2020-10-18,97,Unclassified,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086790249900000001324000001,,2020-10-02,40985320,2389583,928,0,S,US,N,null,MAKEUP BY MARIO,,null,null,20,1,Eyeliner,,,,13240,1,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1030696606,086980133800000000395300071,null,2020-10-21,40931658,1855709,672,0,S,US,N,null,DR.JART+,,null,null,52,1,BB & CC Creams,,null,,3953,2,2020-10-21,15,Skincare,null,null,2020-10-23-155056,null,null,2020,10,US STORE
null,086790249900000001324000001,,2020-10-02,40914629,1689744,928,0,S,US,N,null,"DIOR, CHRISTIAN",,null,null,29.5,1,Mascara,,,,13240,2,2020-10-02,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
